?pmc_id0	?text_0	?pmc_id1	?text_1	?count
920	CD4	MESH:C034532	camostat mesylate	1
920	CD4	MESH:C041524	alum	1
920	CD4	MESH:C054122	GlutaMAX	1
920	CD4	MESH:C058118	Deoxyadenosine	1
920	CD4	MESH:C087165	"5,6-carboxyfluorescein diacetate succinimidyl ester"	1
920	CD4	MESH:C107773	pterostilbene	1
920	CD4	MESH:C108897	carbonylcyanide- 4-(trifluoromethoxy)-phenylhydrazone	1
920	CD4	MESH:C411345	bemiparin	1
920	CD4	MESH:C417520	SB415286	1
920	CD4	MESH:C420063	leronlimab	1
920	CD4	MESH:C420642	alphaMEM	1
920	CD4	MESH:C442442	Tenofovir alafenamide	1
920	CD4	MESH:C479163	tofacitinib	1
920	CD4	MESH:C486781	vicriviroc	1
920	CD4	MESH:C490727	ceftaroline	1
920	CD4	MESH:C504234	siltuximab	1
920	CD4	MESH:C515501	ceftaroline fosamil	1
920	CD4	MESH:C550169	Ponesimod	1
920	CD4	MESH:C562325	dolutegravir	1
920	CD4	MESH:C569686	Alexa647	1
920	CD4	MESH:C578989	Siponimod	1
920	CD4	MESH:C582203	dupilumab	1
920	CD4	MESH:C582435	pembrolizumab	1
920	CD4	MESH:D000068898	raltegravir	1
920	CD4	MESH:D000069286	bortezomib	1
920	CD4	MESH:D000069462	Dimethyl fumarate	1
920	CD4	MESH:D000069547	cobicistat	1
920	CD4	MESH:D000077185	resveratrol	1
920	CD4	MESH:D000077269	lenalidomide	1
920	CD4	MESH:D000077592	maraviroc	1
920	CD4	MESH:D000077594	nivolumab	1
920	CD4	MESH:D000077731	Meropenem	1
920	CD4	MESH:D000249	AMP	1
920	CD4	MESH:D000470	alkaloids	1
920	CD4	MESH:D000662	amphetamines	1
920	CD4	MESH:D000968	antimycin A	1
920	CD4	MESH:D001379	azathioprine	1
920	CD4	MESH:D001599	berberine	1
920	CD4	MESH:D001710	biotin	1
920	CD4	MESH:D002784	cholesterol	1
920	CD4	MESH:D002794	choline	1
920	CD4	MESH:D003042	cocaine	1
920	CD4	MESH:D003401	creatine	1
920	CD4	MESH:D004121	DMSO	1
920	CD4	MESH:D004977	EMBs	1
920	CD4	MESH:D005223	fats	1
920	CD4	MESH:D006027	glycosides	1
920	CD4	MESH:D006371	H&E	1
920	CD4	MESH:D006418	heme	1
920	CD4	MESH:D006861	H2O2	1
920	CD4	MESH:D006918	hydroxyurea	1
920	CD4	MESH:D007783	lactones	1
920	CD4	MESH:D008094	LIS	1
920	CD4	MESH:D008670	metal	1
920	CD4	MESH:D008687	Metformin	1
920	CD4	MESH:D009536	vitamin B3	1
920	CD4	MESH:D009538	nicotine	1
920	CD4	MESH:D009821	Oil	1
920	CD4	MESH:D010232	paraffin	1
920	CD4	MESH:D010269	paraquat	1
920	CD4	MESH:D010406	Penicillin	1
920	CD4	MESH:D010634	luminal	1
920	CD4	MESH:D010840	phytosterols	1
920	CD4	MESH:D011137	polystyrene	1
920	CD4	MESH:D011188	potassium	1
920	CD4	MESH:D011239	prednisolone	1
920	CD4	MESH:D011241	prednisone	1
920	CD4	MESH:D012503	saponin	1
920	CD4	MESH:D012643	Selenium	1
920	CD4	MESH:D012717	sesquiterpenoids	1
920	CD4	MESH:D013185	squalene	1
920	CD4	MESH:D013307	Streptomycin	1
920	CD4	MESH:D013481	superoxide radical	1
920	CD4	MESH:D013654	taurine	1
920	CD4	MESH:D013974	thyroxine	1
920	CD4	MESH:D014280	triglyceride	1
920	CD4	MESH:D014284	triiodothyronine	1
920	CD4	MESH:D014640	vancomycin	1
920	CD4	MESH:D014867	water	1
920	CD4	MESH:D015032	Zn	1
920	CD4	MESH:D015474	isotretinoin	1
920	CD4	MESH:D015662	co-trimoxazole	1
920	CD4	MESH:D016650	FITC	1
920	CD4	MESH:D016718	arachidonic acid	1
920	CD4	MESH:D017334	teicoplanin	1
920	CD4	MESH:D019207	beta-Carotene	1
920	CD4	MESH:D019301	oleic acid	1
920	CD4	MESH:D019810	NaN3	1
920	CD4	MESH:D020155	beta hydroxybutyrate	1
920	CD4	MESH:D020682	cefixime	1
920	CD4	MESH:D020913	perindopril	1
920	CD4	MESH:D025101	vitamin B6	1
920	CD4	MESH:D047630	depsipeptides	1
920	CD4	MESH:D064704	levofloxacin	1
92086	gamma-glutamyl transpeptidase	MESH:C027576	4-HNE	1
92086	gamma-glutamyl transpeptidase	MESH:D001663	bilirubin	1
92086	gamma-glutamyl transpeptidase	MESH:D006861	H2O2	1
92086	gamma-glutamyl transpeptidase	MESH:D010100	O2	1
92086	gamma-glutamyl transpeptidase	MESH:D010126	O3	1
92086	gamma-glutamyl transpeptidase	MESH:D011188	potassium	1
92086	gamma-glutamyl transpeptidase	MESH:D014280	triglycerides	1
921	CD5	MESH:D004801	eosin	1
921	CD5	MESH:D005665	furosemide	1
921	CD5	MESH:D005907	gliclazide	1
921	CD5	MESH:D006416	Hematoxylin	1
921	CD5	MESH:D008670	metal	1
921	CD5	MESH:D008687	metformin	1
921	CD5	MESH:D010232	paraffin	1
921	CD5	MESH:D010504	periodic acid	1
921	CD5	MESH:D011239	prednisolone	1
921	CD5	MESH:D019808	losartan	1
9211	LGI 1	MESH:D005947	Glucose	1
9211	LGI1	MESH:D016202	NMDA - N-methyl-D-aspartate	1
922	ct2	MESH:D019808	losartan	1
9241	Noggin	MESH:C108830	Y-27632	1
9241	Noggin	MESH:D004492	EDTA	1
9241	Noggin	MESH:D006583	polybrene	1
9242	ABF 1	MESH:D002241	carbohydrate	1
9242	MSC	MESH:D013256	steroid	1
92483	lactate dehydrogenase (LDH) 746 U/L	MESH:D019344	lactic acid	1
925	CD8	MESH:C000594389	atezolizumab	1
925	CD8	MESH:C000596027	baricitinib	1
925	CD8	MESH:C000607776	Ozanimod	1
925	CD8	MESH:C000619007	Ublituximab	1
925	CD8	MESH:C006389	NAS	1
925	CD8	MESH:C009042	pristane	1
925	CD8	MESH:C010349	TET	1
925	CD8	MESH:C023676	chloroquine phosphate	1
925	CD8	MESH:C027078	dUTP	1
925	CD8	MESH:C030691	zinc gluconate	1
925	CD8	MESH:C030985	purine	1
925	CD8	MESH:C030986	pyrimidine	1
925	CD8	MESH:C034532	camostat mesylate	1
925	CD8beta	MESH:C054122	GlutaMAX	1
925	CD8	MESH:C058118	Deoxyadenosine	1
925	CD8	MESH:C073341	monomethyl fumarate	1
925	CD8	MESH:C086979	arbidol	1
925	CD8	MESH:C087165	"5,6-carboxyfluorescein diacetate succinimidyl ester"	1
925	CD8	MESH:C411345	bemiparin	1
925	CD8	MESH:C417520	SB415286	1
925	CD8	MESH:C420063	leronlimab	1
925	CD8	MESH:C420642	alphaMEM	1
925	CD8	MESH:C442442	Tenofovir alafenamide	1
925	CD8	MESH:C479163	tofacitinib	1
925	CD8	MESH:C486781	vicriviroc	1
925	CD8	MESH:C490727	ceftaroline	1
925	CD8	MESH:C515501	ceftaroline fosamil	1
925	CD8	MESH:C527525	teriflunomide	1
925	CD8	MESH:C550169	Ponesimod	1
925	CD8	MESH:C569686	Alexa647	1
925	CD8	MESH:C578989	Siponimod	1
925	CD8	MESH:C582435	pembrolizumab	1
925	CD8	MESH:D000068679	emtricitabine	1
925	CD8	MESH:D000069444	Omalizumab	1
925	CD8	MESH:D000069454	darunavir	1
925	CD8	MESH:D000069547	cobicistat	1
925	CD8	MESH:D000077287	Levetiracetam	1
925	CD8	MESH:D000077592	maraviroc	1
925	CD8	MESH:D000077594	nivolumab	1
925	CD8	MESH:D000077731	Meropenem	1
925	CD8	MESH:D000249	AMP	1
925	CD8	MESH:D000255	ATP	1
925	CD8	MESH:D000662	amphetamines	1
925	CD8	MESH:D001710	biotin	1
925	CD8	MESH:D002117	Calcitriol	1
925	CD8	MESH:D002118	calcium	1
925	CD8	MESH:D002784	cholesterol	1
925	CD8	MESH:D003042	cocaine	1
925	CD8	MESH:D003401	creatine	1
925	CD8	MESH:D004043	fiber	1
925	CD8beta	MESH:D004121	DMSO	1
925	CD8	MESH:D004977	EMBs	1
925	CD8	MESH:D005047	Etoposide	1
925	CD8	MESH:D005223	fats	1
925	CD8	MESH:D005232	SCFA	1
925	CD8	MESH:D005395	fish oil	1
925	CD8	MESH:D005973	l-glutamine	1
925	CD8	MESH:D006595	hexosamine	1
925	CD8	MESH:D008550	melatonin	1
925	CD8	MESH:D008670	metal	1
925	CD8	MESH:D008727	methotrexate	1
925	CD8	MESH:D009173	mycophenolate mofetil	1
925	CD8	MESH:D009536	vitamin B3	1
925	CD8	MESH:D009705	nucleoside	1
925	CD8	MESH:D010232	paraffin	1
925	CD8	MESH:D010269	paraquat	1
925	CD8beta	MESH:D010406	Penicillin	1
925	CD8	MESH:D010634	luminal	1
925	CD8	MESH:D010758	PS	1
925	CD8	MESH:D011188	potassium	1
925	CD8	MESH:D011239	prednisolone	1
925	CD8	MESH:D011453	prostaglandins	1
925	CD8	MESH:D012643	Selenium	1
925	CD8	MESH:D012964	sodium	1
925	CD8beta	MESH:D013307	Streptomycin	1
925	CD8	MESH:D013481	superoxide radical	1
925	CD8	MESH:D013654	taurine	1
925	CD8	MESH:D014212	retinoic acid	1
925	CD8	MESH:D014280	triglyceride	1
925	CD8	MESH:D014580	ursodeoxycholic acid	1
925	CD8	MESH:D014640	vancomycin	1
925	CD8	MESH:D015215	zidovudine	1
925	CD8	MESH:D015232	PGE2	1
925	CD8	MESH:D015525	omega-3 FA	1
925	CD8	MESH:D015662	co-trimoxazole	1
925	CD8	MESH:D016049	didanosine	1
925	CD8	MESH:D016650	FITC	1
925	CD8	MESH:D017245	PFA	1
925	CD8	MESH:D018021	lithium chloride	1
925	CD8	MESH:D019207	beta-Carotene	1
925	CD8	MESH:D019301	oleic acid	1
925	CD8	MESH:D019344	lactate	1
925	CD8	MESH:D019438	ritonavir	1
925	CD8	MESH:D020126	brefeldin A	1
925	CD8	MESH:D020682	cefixime	1
925	CD8	MESH:D025101	vitamin B6	1
925	CD8	MESH:D049971	Thiazide	1
92521	nsp5	MESH:C558899	LPV/RTV	1
92521	NSP	MESH:D000241	adenosine	1
92521	nsp	MESH:D000438	alcohol	1
92521	nsp	MESH:D003545	cysteine	1
92521	Nsp5	MESH:D005973	glutamine	1
92521	nsp5	MESH:D009705	nucleoside	1
92521	nsp5	MESH:D012254	ribavirin	1
92521	nsp5	MESH:D012694	serine	1
92521	nsp	MESH:D013438	thiol	1
92521	NSP5	MESH:D014212	retinoic acid	1
92521	nsp5	MESH:D019438	RTV	1
92521	nsp5	MESH:D061466	LPV	1
926	CD8B	MESH:C002037	DMB	1
9261	MK2	MESH:D000432	methanol	1
928	CD9	MESH:D012694	serine	1
929	CD14	MESH:C000592401	Sarilumab	1
929	CD14	MESH:C000596027	Baricitinib	1
929	CD14	MESH:C012616	H3	1
929	CD14	MESH:C481642	Eculizumab	1
929	CD14	MESH:C540383	Ruxolitinib	1
929	CD14	MESH:D000069349	linezolid	1
929	CD14	MESH:D000069476	Linagliptin	1
929	CD14	MESH:D000077266	moxifloxacin	1
929	CD14	MESH:D000078222	Tinzaparin	1
929	CD14	MESH:D000249	AMP	1
929	CD14	MESH:D000255	ATP	1
929	CD14	MESH:D000432	methanol	1
929	CD14	MESH:D002738	CQ	1
929	CD14	MESH:D003404	creatinine	1
929	CD14	MESH:D003903	H2	1
929	CD14	MESH:D003907	Dexamethasone	1
929	CD14	MESH:D005947	glucose	1
929	CD14	MESH:D005978	GSH	1
929	CD14	MESH:D006495	Low molecular weight heparin	1
929	CD14	MESH:D008055	lipids	1
929	CD14	MESH:D008985	monensin	1
929	CD14	MESH:D009584	nitrogen	1
929	CD14	MESH:D010406	penicillin	1
929	CD14	MESH:D010743	phospholipids	1
929	CD14	MESH:D011137	polystyrene	1
929	CD14	MESH:D011241	Prednisone	1
929	CD14	MESH:D011729	Pyridostigmine	1
929	CD14	MESH:D012254	ribavirin	1
929	CD14	MESH:D012701	5-HT	1
929	CD14	MESH:D013307	streptomycin	1
929	CD14	MESH:D013481	superoxide radical	1
929	CD14	MESH:D013654	taurine	1
929	CD14	MESH:D014508	urea	1
929	CD14	MESH:D014640	vancomycin	1
929	CD14	MESH:D014867	water	1
929	CD14	MESH:D017984	Enoxaparin	1
929	CD14	MESH:D019344	lactic acid	1
929	CD14	MESH:D019810	NaN3	1
929	CD14	MESH:D020123	Sirolimus	1
929	CD14	MESH:D053139	oseltamivir	1
9290	GPR55	MESH:D010455	Peptides	1
92979	9-Mar	MESH:D006886	hydroxychloroquine	1
92979	9-Mar	MESH:D010100	oxygen	1
930	CD19	MESH:C000604908	acalabrutinib	1
930	CD19	MESH:C000613469	Tafasitamab	1
930	CD19	MESH:C502936	tocilizumab	1
930	CD19	MESH:D000068876	fingolimod	1
930	CD19	MESH:D000069283	rituximab	1
930	CD19	MESH:D000432	methanol	1
930	CD19	MESH:D001663	bilirubin	1
930	CD19	MESH:D004492	EDTA	1
930	CD19	MESH:D005665	furosemide	1
930	CD19	MESH:D005907	gliclazide	1
930	CD19	MESH:D005947	glucose	1
930	CD19	MESH:D006886	hydroxychloroquine	1
930	CD19	MESH:D007854	PBS	1
930	CD19	MESH:D008687	metformin	1
930	CD19	MESH:D008727	methotrexate	1
930	CD19	MESH:D009584	nitrogen	1
930	CD19	MESH:D010100	oxygen	1
930	CD19	MESH:D011137	polystyrene	1
930	CD19	MESH:D011239	prednisolone	1
930	CD19	MESH:D013974	thyroxine	1
930	CD19	MESH:D014284	triiodothyronine	1
930	CD19	MESH:D014867	water	1
930	CD19	MESH:D016572	ciclosporin	1
930	CD19	MESH:D019808	losartan	1
930	CD19	MESH:D019810	NaN3	1
9308	CD83	MESH:D008070	lipopolysaccharide	1
9308;925	CD8 (3/8	MESH:D003404	Creatinine	1
931	CD20	MESH:C000607776	Ozanimod	1
931	CD20	MESH:C000619007	Ublituximab	1
931	CD20	MESH:C030985	purine	1
931	CD20	MESH:C030986	pyrimidine	1
931	CD20	MESH:C058118	Deoxyadenosine	1
931	CD20	MESH:C550169	Ponesimod	1
931	CD20	MESH:C578989	Siponimod	1
931	CD20	MESH:D000069462	Dimethyl fumarate	1
931	CD20	MESH:D013256	steroids	1
932	htm#4	MESH:D019438	ritonavir	1
932	htm#4	MESH:D061466	Lopinavir	1
933	CD22	MESH:D014443	tyrosine	1
9332	CD163	MESH:D002241	carbohydrates	1
9332	CD163	MESH:D003404	creatinine	1
9332	CD163	MESH:D005557	formalin	1
9332	CD163	MESH:D010232	paraffin	1
9332	CD163	MESH:D010504	periodic acid	1
9332	CD163	MESH:D010634	luminal	1
9332	CD163	MESH:D014280	triglycerides	1
935184	spike protein	MESH:C016679	polyacrylamide	1
935184	spike protein	MESH:D002245	CO2	1
935184	spike protein	MESH:D009532	nickel	1
935184	spike protein	MESH:D012685	Sepharose	1
9356;9376	OAT1/3	MESH:C000592401	Sarilumab	1
9356;9376	OAT1/3	MESH:C000606551	Remdesivir	1
9356;9376	OAT1/3	MESH:C462182	Favipiravir	1
9356;9376	OAT1/3	MESH:C540383	Ruxolitinib	1
9356;9376	OAT1/3	MESH:C558899	Lopinavir/Ritonavir	1
9356;9376	OAT1/3	MESH:D000068258	Bevacizumab	1
9356;9376	OAT1/3	MESH:D000069454	Darunavir	1
9356;9376	OAT1/3	MESH:D000069547	Cobicistat	1
9356;9376	OAT1/3	MESH:D003404	creatinine	1
9356;9376	OAT1/3	MESH:D008727	methotrexate	1
9356;9376	OAT1/3	MESH:D019438	Ritonavir	1
9360	CYP	MESH:C522181	apixaban	1
9360	CYP	MESH:C552171	edoxaban	1
9360	CYP	MESH:D000068338	everolimus	1
9360	CYP	MESH:D000069552	rivaroxaban	1
9360	CYP	MESH:D006886	hydroxychloroquine	1
9360	CYP	MESH:D014812	vitamin K	1
9360	CYP	MESH:D016559	tacrolimus	1
9360	CYP	MESH:D016572	cyclosporine	1
9365	Klotho	MESH:D014810	vitamin E	1
9370	adiponectin	MESH:C502936	tocilizumab	1
9370	adiponectin	MESH:D000438	alcohol	1
9370	adiponectin	MESH:D005230	NEFA	1
9370	adiponectin	MESH:D008070	lipopolysaccharide	1
9370	adiponectin	MESH:D010100	oxygen	1
93759	Sirt1	MESH:D008055	lipid	1
93759	Sirt1	MESH:D011464	prostacyclin	1
939	CD27	MESH:C527517	Ofatumumab	1
939	CD27	MESH:C533411	ocrelizumab	1
939	CD27	MESH:D000069283	rituximab	1
939	CD27	MESH:D000074323	alemtuzumab	1
939	CD27	MESH:D017338	cladribine	1
93986	forkhead/winged helix transcription factor	MESH:C502936	tocilizumab	1
93986	forkhead/winged helix transcription factor	MESH:D002738	Chloroquine	1
93986	forkhead/winged helix transcription factor	MESH:D006418	heme	1
93986	forkhead/winged helix transcription factor	MESH:D006886	hydroxychloroquine	1
940	CD28	MESH:C000606551	remdesivir	1
940	CD28	MESH:C032456	antimycin	1
940	CD28	MESH:C087165	"5,6-carboxyfluorescein diacetate succinimidyl ester"	1
940	CD28	MESH:C108897	carbonylcyanide- 4-(trifluoromethoxy)-phenylhydrazone	1
940	CD28	MESH:D002245	CO2	1
940	CD28	MESH:D002259	FCCP	1
940	CD28	MESH:D004958	estradiol	1
940	CD28	MESH:D005947	glucose	1
940	CD28	MESH:D006531	HEPES	1
940	CD28	MESH:D009840	oligomycin	1
940	CD28	MESH:D010100	oxygen	1
940	CD28	MESH:D012402	rotenone	1
940	CD28	MESH:D020126	brefeldin A	1
9407	HAT	MESH:D005947	glucose	1
9407	TMPRSS11D	MESH:D010716	phosphatidylinositol	1
941	CD80	MESH:C500026	palbociclib	1
941	CD80	MESH:D002241	carbohydrates	1
941	CD80	MESH:D015232	PGE2	1
941;942	CD80/86	MESH:C097949	"1alpha, 25-dihydroxy vitamin D"	1
941;942	CD80/86	MESH:D013256	steroids	1
941;942	CD80/86	MESH:D014807	vitamin D	1
942	CD86	MESH:C030691	zinc gluconate	1
942	CD86	MESH:D005223	fats	1
942	CD86	MESH:D008070	lipopolysaccharide	1
942	CD86	MESH:D009525	niacin	1
942	CD86	MESH:D011736	pyridoxine	1
942	CD86	MESH:D012643	Selenium	1
942	CD86	MESH:D014805	cobalamin	1
942	CD86	MESH:D015232	PGE2	1
942	CD86	MESH:D019207	beta-Carotene	1
9429	ABCG2	MESH:D000069439	Dasatinib	1
9429	ABCG2	MESH:D000077156	Gefitinib	1
943	cytokine	MESH:C401859	temsirolimus	1
943	cytokine	MESH:D000068338	everolimus	1
943	cytokine	MESH:D005947	glucose	1
9437	NKp46	MESH:D000117	GlcNAc	1
9445	BRI	MESH:C007027	PCMX	1
9445	BRI	MESH:D005973	L-glutamine	1
944565	reverse transcriptase	MESH:D014867	water	1
944566	HBx	MESH:D017382	ROS	1
945	gp67	MESH:D009532	nickel	1
945	gp67	MESH:D012965	NaCl	1
9463	pick	MESH:D000069287	capecitabine	1
9463	pick	MESH:D005472	5-fluorouracil	1
9468	CT (B)	MESH:D010100	oxygen	1
947	CD34	MESH:D005947	glucose	1
947	CD34	MESH:D010634	luminal	1
947	CD34	MESH:D013256	steroids	1
9474	Atg5	MESH:D000077191	wortmannin	1
9474	ATG5	MESH:D005229	monounsaturated fatty acid	1
9474	ATG5	MESH:D019301	oleic acid	1
9475	ROCK2	MESH:C512204	Boceprevir	1
9475	ROCK2	MESH:C582429	Birinapant	1
9475	ROCK2	MESH:D002438	Cefoperazone	1
9475	ROCK2	MESH:D002784	cholesterol	1
9475	ROCK2	MESH:D005947	glucose	1
9475	ROCK2	MESH:D012431	Rutin	1
948	fat	MESH:D002118	calcium	1
948	Fat	MESH:D005227	Fatty Acid	1
948	fat	MESH:D012492	salt	1
9482	CARB	MESH:D000641	Ammonia	1
9482	CARB	MESH:D001554	Benzene	1
9482	CARB	MESH:D003903	H2S	1
9482	CARB	MESH:D006862	hydrogen sulfide	1
9482	CARB	MESH:D009569	nitric oxide	1
9482	CARB	MESH:D009584	Nitrogen	1
951	CD37	MESH:C000613469	Tafasitamab	1
9518	GDF15	MESH:D005947	glucose	1
9518	GDF15	MESH:D007501	iron	1
952	CD38	MESH:C558899	Lopinavir/Ritonavir	1
952	CD38	MESH:D002117	Calcitriol	1
952	CD38	MESH:D002738	CQ	1
952	CD38	MESH:D006886	HCQ	1
952	CD38	MESH:D008775	methylprednisolone	1
952	CD38	MESH:D009525	nicotinic acid	1
952	CD38	MESH:D012254	ribavirin	1
952	CD38	MESH:D013256	steroids	1
952	CD38	MESH:D019343	citric acid	1
953	CD39	MESH:D000255	ATP	1
953	CD39	MESH:D009569	nitric oxide	1
953	CD39	MESH:D011464	prostacyclin	1
9536	microsomal prostaglandin E synthase-1	MESH:C547396	AF3442	1
9536	microsomal prostaglandin e synthase 1	MESH:D000068579	celecoxib	1
9536	microsomal prostaglandin E synthase-1	MESH:D000409	alanine	1
9536	microsomal prostaglandin E synthase 1	MESH:D005395	fish oil	1
9536	microsomal prostaglandin E synthase-1	MESH:D005978	GSH	1
9536	microsomal prostaglandin E synthase 1	MESH:D013931	thromboxanes	1
9536	microsomal prostaglandin E synthase 1	MESH:D015230	prostaglandin D2	1
9536	microsomal prostaglandin E synthase 1	MESH:D015289	leukotrienes	1
9536	microsomal prostaglandin E synthase 1	MESH:D015525	n-3 fatty acids	1
9557	ALC 1	MESH:D000082	acetaminophen	1
9557	ALC 1	MESH:D002118	calcium	1
9557	ALC 1	MESH:D002443	ceftriaxone	1
9563	GDH	MESH:D000077607	icodextrin	1
9563	GDH	MESH:D005690	galactose	1
9563	GDH	MESH:D014994	xylose	1
9563	GDH	MESH:D045542	pyrroloquinolinequinone	1
9564	CAS	MESH:C038044	baicalin	1
9564	CAS	MESH:C075528	forsythin	1
9564	CAS	MESH:C462182	favipiravir	1
9564	cas	MESH:D000082	paracetamol	1
9564	cas	MESH:D002245	CO2	1
9564	CAS	MESH:D002726	chlorogenic acid	1
9564	Cas	MESH:D006108	graphene	1
9564	cas	MESH:D024841	fluoroquinolone	1
9564	CAS	MESH:D053139	oseltamivir	1
9567	GP1b glycoprotein 1b  GPVI glycoprotein	MESH:D000241	adenosine	1
9567	GP1	MESH:D002996	clomifene	1
9567	GP1	MESH:D006493	heparin	1
9567	GP1	MESH:D010743	phospholipids	1
958	CD40	MESH:C000613469	Tafasitamab	1
958	CD40	MESH:C097949	"1alpha, 25-dihydroxy vitamin D"	1
958	CD40	MESH:D000241	adenosine	1
958	CD40	MESH:D004958	Estradiol	1
958	CD40	MESH:D006595	hexosamine	1
958	CD40	MESH:D010743	phospholipids	1
958	CD40	MESH:D013256	steroids	1
958	CD40	MESH:D014807	vitamin D	1
958	CD40	MESH:D014867	water	1
958	CD40	MESH:D015232	PGE2	1
9582	A3B	MESH:D002586	Cs	1
9582	A3B	MESH:D003562	cytidines	1
959	CD154	MESH:C023676	chloroquine phosphate	1
959	CD40L	MESH:C028204	Ad41	1
959	CD40L	MESH:C041524	Alum	1
959	CD40L	MESH:C063004	Ad5	1
959	CD40L	MESH:D000241	adenosine	1
959	CD154	MESH:D000634	aminoquinolines	1
959	CD40L	MESH:D004958	Estradiol	1
959	CD40L	MESH:D006595	hexosamine	1
959	CD40L	MESH:D008055	lipid	1
959	CD154	MESH:D010743	phospholipids	1
959	CD154	MESH:D011453	prostaglandins	1
959	CD40L	MESH:D013929	thromboxane (Tx) B2	1
959	CD40L	MESH:D014529	uridine	1
959	CD40L	MESH:D014867	water	1
959	CD154	MESH:D016718	arachidonic acid	1
960	CD44	MESH:C420642	alphaMEM	1
960	CD44	MESH:C569686	Alexa647	1
960	CD44	MESH:D001710	biotin	1
960	CD44	MESH:D005947	glucose	1
960	CD44	MESH:D008623	2-mercaptoethanol	1
960	CD44	MESH:D011134	polysaccharide	1
960	CD44	MESH:D014867	water	1
9607	CART	MESH:C458525	STO-609	1
9607	CART	MESH:D000069285	Ca2+	1
9607	CART	MESH:D002518	ceramides	1
9607	CART	MESH:D008316	malonyl-CoA	1
9607	CAR-T))	MESH:D010100	oxygen	1
9607	CART	MESH:D013779	tetrodotoxin	1
961	CD47	MESH:D010718	PS	1
961	CD47	MESH:D012694	serine	1
9611	NCOR1	MESH:D013196	dihydrotestosterone	1
9612	SMRT	MESH:D009841	oligonucleotide	1
9612	SMRT	MESH:D011136	tween-20	1
9622	kallikrein	MESH:C000596550	lanadelumab	1
9622	kallikrein	MESH:C517804	MK-0686	1
9622	kallikrein	MESH:D000077405	irbesartan	1
9622	kallikrein	MESH:D002738	chloroquine	1
9622	kallikrein	MESH:D004837	adrenaline	1
9622	kallikrein	MESH:D006152	cyclic GMP	1
9622	kallikrein	MESH:D006886	Hydroxychloroquine	1
9622	kallikrein	MESH:D008070	lipopolysaccharide	1
9622	kallikrein	MESH:D008239	Lys	1
9622	kallikrein	MESH:D010100	oxygen	1
9622	kallikrein	MESH:D017382	reactive oxygen species	1
9636	ISG15	MESH:C030986	pyrimidine	1
9636	ISG15	MESH:C031721	naphthalene	1
9636	ISG15	MESH:D007930	Leu	1
9636	ISG15	MESH:D008051	lipid bilayer	1
9636	ISG15	MESH:D010649	Phe	1
966	min-1	MESH:C062843	carboprost tromethamine	1
966	min/1	MESH:D000068756	valsartan	1
966	min-1	MESH:D000077212	ropivacaine	1
966	min 2	MESH:D000431	ethyl alcohol	1
966	min/1	MESH:D000438	alcohol	1
966	min/1	MESH:D000561	pivmecillinam	1
966	min-1	MESH:D002437	Cefazolin	1
966	min/1	MESH:D003078	Colchicine	1
966	min/1	MESH:D003404	creatinine	1
966	min/1	MESH:D006886	hydroxychloroquine	1
966	min-1	MESH:D008729	methoxamine	1
966	min/1	MESH:D009173	Mycophenolate mofetil	1
966	min/1	MESH:D011239	prednisolone	1
966	min 2	MESH:D012973	sodium hypochlorite	1
966	min -1	MESH:D013390	succinylcholine	1
966	min/1	MESH:D016559	tacrolimus	1
966	min/1	MESH:D061466	Lopinavir	1
9662	CEP135	MESH:D009841	oligonucleotides	1
968	CD68	MESH:C003043	paraformaldehyde	1
968	CD68	MESH:C017807	Hoechst 33342	1
968	CD68	MESH:D002118	calcium	1
968	CD68	MESH:D005557	formalin	1
968	CD68	MESH:D010504	periodic acid	1
968	CD68	MESH:D010634	luminal	1
968	CD68	MESH:D013107	sphingolipids	1
970	CD70	MESH:C000613469	Tafasitamab	1
970	CD70	MESH:D008055	lipid	1
970	CD70	MESH:D014529	uridine	1
9701	SAPS 2	MESH:C558899	Lopinavir/ritonavir	1
972	CD74	MESH:C002037	DMB	1
973	IgA	MESH:C502936	tocilizumab	1
973	IgA	MESH:D000077559	sodium citrate	1
973	IgA	MESH:D006886	hydroxychloroquine	1
973	IgA	MESH:D009584	N	1
973	IgA	MESH:D014867	water	1
9734	HD9	MESH:C522181	apixaban	1
9734	HD9	MESH:D000077723	cefepime	1
9734	HDAC	MESH:D000105	acetyl-CoA	1
9734	HD9	MESH:D001205	ascorbic acid	1
9734	HD9	MESH:D006886	hydroxychloroquine	1
9734	HDAC	MESH:D008550	melatonin	1
9734	HD9	MESH:D008751	methylene blue	1
9734	HDAC	MESH:D013629	tamoxifen	1
9734	HDAC	MESH:D014233	TCA	1
9734	HD9	MESH:D014640	vancomycin	1
9734	HD9	MESH:D017963	azithromycin	1
974	CD79b	MESH:D005907	gliclazide	1
974	CD79b	MESH:D008687	metformin	1
974	CD79b	MESH:D019808	losartan	1
9759	HD 4	MESH:C558899	lopinavir-ritonavir	1
9759	HD4	MESH:D001205	ascorbic acid	1
9759	HD4	MESH:D002443	ceftriaxone	1
9759	HD 4	MESH:D006854	Hydrocortisone	1
9759	HD4	MESH:D008715	Met	1
9760	tox	MESH:D000442	octanol	1
9760	tox	MESH:D003545	Cys	1
9760	tox	MESH:D006639	His	1
9760	tox	MESH:D009584	nitrogen	1
9760	tox	MESH:D010100	oxygen	1
9760	tox	MESH:D014867	water	1
